ticker,strategy,weight,train_total_return_pct,train_sharpe,train_max_drawdown_pct,train_win_rate_pct,train_num_trades
META,ema_crossover,0.3163896961429551,10.148025654146032,0.7901748753128481,-12.852569877126829,50.0,8
META,macd,0.0,-5.12462763219661,-0.15315711064001855,-15.267568716070112,40.0,40
META,rsi_reversion,0.24910500750532152,9.4429174370805,0.6395050504148373,-16.93885340287997,62.5,16
META,bollinger_reversion,0.4345052963517233,13.357474442506302,0.7739509419384404,-19.525285998292862,69.23076923076923,13
META,donchian_breakout,0.0,-6.666425703514012,-0.31017131624379546,-23.254220552496584,30.76923076923077,13
META,adx_trend,0.0,-14.458390770084883,-0.8969627951957221,-20.233979003977907,35.294117647058826,34
META,obv_trend,0.0,-25.94132552941838,-1.5321401401987693,-39.50803435291424,21.73913043478261,23
META,volume_momentum,0.0,-13.776417128462459,-0.7518568713809434,-24.442123334732248,34.78260869565217,23
NVDA,ema_crossover,0.3105169079883467,45.71118632930167,1.9973548425265644,-16.346894667267954,28.57142857142857,7
NVDA,macd,0.24200681274746036,37.99199891402332,1.6796379568536777,-14.965033003965566,41.66666666666667,36
NVDA,rsi_reversion,0.010951512135426634,5.948676612381121,0.4457491243143747,-21.936703634672007,63.63636363636363,11
NVDA,bollinger_reversion,0.09233223626136691,21.15972090281708,1.038744720347566,-25.593301438307215,71.42857142857143,14
NVDA,donchian_breakout,0.042108008313953366,13.265493017642683,0.7933084049948095,-15.374510240317385,50.0,14
NVDA,adx_trend,0.0,-5.85940497292039,-0.19399135660172195,-21.53573483998302,40.0,35
NVDA,obv_trend,0.18775638450330548,30.004819760614932,1.5461012233217768,-16.98730494147782,53.84615384615385,13
NVDA,volume_momentum,0.11432813805014062,23.36576775146293,1.2179010470317941,-18.389456150922477,54.54545454545454,22
TSLA,ema_crossover,0.007908817947694453,7.923503837026447,0.4956359322986625,-27.224537740432975,16.666666666666664,12
TSLA,macd,0.13229388798116798,39.23755319085396,1.3362860548755373,-20.319530468539394,38.23529411764706,34
TSLA,rsi_reversion,0.30152134446364737,54.605453118285666,1.7645079119619866,-26.319292178389496,80.0,15
TSLA,bollinger_reversion,0.18621187536718897,41.55644060271011,1.4190800976096496,-21.711479071870386,75.0,12
TSLA,donchian_breakout,0.11381834913211977,35.25329700428665,1.2742464570596357,-30.013295160833586,50.0,10
TSLA,adx_trend,0.21140567784330813,49.81187385410411,1.600448152781097,-20.216554297700196,45.16129032258064,31
TSLA,obv_trend,0.03198749668767524,17.581559365049483,0.7810941610032732,-25.711462640121084,33.33333333333333,18
TSLA,volume_momentum,0.014852550577198,11.43495966217245,0.5989698441382518,-25.57866272932462,24.0,25
