date,close,weighted_signal,signal,action,opinion,position
2023-05-12,110.26000213623047,0.0,0,HOLD,관망,0
2023-05-15,111.19999694824219,0.0,0,HOLD,관망,0
2023-05-16,113.4000015258789,-0.29036184409359966,-1,HOLD,관망,0
2023-05-17,115.5,-0.29036184409359966,-1,HOLD,관망,0
2023-05-18,118.1500015258789,-1.0,-1,HOLD,관망,0
2023-05-19,116.25,-0.7096381559064003,-1,HOLD,관망,0
2023-05-22,115.01000213623047,-0.7096381559064003,-1,HOLD,관망,0
2023-05-23,114.98999786376953,-0.7096381559064003,-1,HOLD,관망,0
2023-05-24,116.75,-0.7096381559064003,-1,HOLD,관망,0
2023-05-25,115.0,-0.7096381559064003,-1,HOLD,관망,0
2023-05-26,120.11000061035156,-0.7096381559064003,-1,HOLD,관망,0
2023-05-30,121.66000366210938,-0.7096381559064003,-1,HOLD,관망,0
2023-05-31,120.58000183105469,0.0,0,HOLD,관망,0
2023-06-01,122.7699966430664,-0.7096381559064003,-1,HOLD,관망,0
2023-06-02,124.25,-0.7096381559064003,-1,HOLD,관망,0
2023-06-05,125.30000305175781,-0.7096381559064003,-1,HOLD,관망,0
2023-06-06,126.61000061035156,-0.7096381559064003,-1,HOLD,관망,0
2023-06-07,121.2300033569336,0.0,0,HOLD,관망,0
2023-06-08,124.25,0.0,0,HOLD,관망,0
2023-06-09,123.43000030517578,0.0,0,HOLD,관망,0
2023-06-12,126.56999969482422,0.0,0,HOLD,관망,0
2023-06-13,126.66000366210938,0.0,0,HOLD,관망,0
2023-06-14,126.41999816894531,0.0,0,HOLD,관망,0
2023-06-15,127.11000061035156,-0.7096381559064003,-1,HOLD,관망,0
2023-06-16,125.48999786376953,0.0,0,HOLD,관망,0
2023-06-20,125.77999877929688,0.0,0,HOLD,관망,0
2023-06-21,124.83000183105469,0.0,0,HOLD,관망,0
2023-06-22,130.14999389648438,0.0,0,HOLD,관망,0
2023-06-23,129.3300018310547,0.0,0,HOLD,관망,0
2023-06-26,127.33000183105469,0.0,0,HOLD,관망,0
2023-06-27,129.17999267578125,0.0,0,HOLD,관망,0
2023-06-28,129.0399932861328,0.0,0,HOLD,관망,0
2023-06-29,127.9000015258789,0.0,0,HOLD,관망,0
2023-06-30,130.36000061035156,0.0,0,HOLD,관망,0
2023-07-03,130.22000122070312,0.0,0,HOLD,관망,0
2023-07-05,130.3800048828125,0.0,0,HOLD,관망,0
2023-07-06,128.36000061035156,0.0,0,HOLD,관망,0
2023-07-07,129.77999877929688,0.0,0,HOLD,관망,0
2023-07-10,127.12999725341797,0.0,0,HOLD,관망,0
2023-07-11,128.77999877929688,0.0,0,HOLD,관망,0
2023-07-12,130.8000030517578,0.0,0,HOLD,관망,0
2023-07-13,134.3000030517578,-0.29036184409359966,-1,HOLD,관망,0
2023-07-14,134.67999267578125,-0.29036184409359966,-1,HOLD,관망,0
2023-07-17,133.55999755859375,0.0,0,HOLD,관망,0
2023-07-18,132.8300018310547,0.0,0,HOLD,관망,0
2023-07-19,135.36000061035156,0.0,0,HOLD,관망,0
2023-07-20,129.9600067138672,0.0,0,HOLD,관망,0
2023-07-21,130.0,0.0,0,HOLD,관망,0
2023-07-24,128.8000030517578,0.0,0,HOLD,관망,0
2023-07-25,129.1300048828125,0.0,0,HOLD,관망,0
2023-07-26,128.14999389648438,0.0,0,HOLD,관망,0
2023-07-27,128.25,0.0,0,HOLD,관망,0
2023-07-28,132.2100067138672,0.0,0,HOLD,관망,0
2023-07-31,133.67999267578125,0.0,0,HOLD,관망,0
2023-08-01,131.69000244140625,0.0,0,HOLD,관망,0
