date,close,weighted_signal,signal,action,opinion,position
2023-01-12,91.12999725341797,0.0,0,HOLD,관망,1
2023-01-13,92.12000274658203,-0.21521779799843224,-1,SELL,매도,0
2023-01-17,91.29000091552734,0.0,0,HOLD,관망,0
2023-01-18,91.12000274658203,0.0,0,HOLD,관망,0
2023-01-19,93.05000305175781,-0.21521779799843224,-1,HOLD,관망,0
2023-01-20,98.0199966430664,-0.21521779799843224,-1,HOLD,관망,0
2023-01-23,99.79000091552734,0.43264861470770455,1,BUY,매수,1
2023-01-24,97.69999694824219,0.0,0,HOLD,관망,1
2023-01-25,95.22000122070312,0.0,0,HOLD,관망,1
2023-01-26,97.5199966430664,0.136915789295431,0,HOLD,관망,1
2023-01-27,99.37000274658203,0.0,0,HOLD,관망,1
2023-01-30,96.94000244140625,0.0,0,HOLD,관망,1
2023-01-31,98.83999633789062,0.0,0,HOLD,관망,1
2023-02-01,100.43000030517578,0.0,0,HOLD,관망,1
2023-02-02,107.73999786376953,-0.21521779799843224,-1,SELL,매도,0
2023-02-03,104.77999877929688,0.0,0,HOLD,관망,0
2023-02-06,102.9000015258789,0.0,0,HOLD,관망,0
2023-02-07,107.63999938964844,0.0,0,HOLD,관망,0
2023-02-08,99.37000274658203,0.0,0,HOLD,관망,0
2023-02-09,95.01000213623047,0.0,0,HOLD,관망,0
2023-02-10,94.56999969482422,0.0,0,HOLD,관망,0
2023-02-13,94.61000061035156,0.0,0,HOLD,관망,0
2023-02-14,94.68000030517578,0.0,0,HOLD,관망,0
2023-02-15,96.94000244140625,0.0,0,HOLD,관망,0
2023-02-16,95.51000213623047,0.0,0,HOLD,관망,0
2023-02-17,94.3499984741211,0.0,0,HOLD,관망,0
2023-02-21,91.79000091552734,-0.6478664127061368,-1,HOLD,관망,0
2023-02-22,91.6500015258789,0.0,0,HOLD,관망,0
2023-02-23,90.88999938964844,0.0,0,HOLD,관망,0
2023-02-24,89.12999725341797,0.0,0,HOLD,관망,0
2023-02-27,89.87000274658203,0.0,0,HOLD,관망,0
2023-02-28,90.05999755859375,-0.136915789295431,0,HOLD,관망,0
2023-03-01,90.36000061035156,0.0,0,HOLD,관망,0
2023-03-02,92.0,0.0,0,HOLD,관망,0
2023-03-03,93.6500015258789,0.0,0,HOLD,관망,0
2023-03-06,95.12999725341797,0.0,0,HOLD,관망,0
2023-03-07,93.86000061035156,0.0,0,HOLD,관망,0
2023-03-08,94.25,0.0,0,HOLD,관망,0
2023-03-09,92.31999969482422,0.0,0,HOLD,관망,0
2023-03-10,90.62999725341797,0.0,0,HOLD,관망,0
2023-03-13,91.11000061035156,0.0,0,HOLD,관망,0
2023-03-14,93.97000122070312,0.0,0,HOLD,관망,0
2023-03-15,96.11000061035156,0.0,0,HOLD,관망,0
2023-03-16,100.31999969482422,0.43264861470770455,1,BUY,매수,1
2023-03-17,101.62000274658203,-0.21521779799843224,-1,SELL,매도,0
2023-03-20,101.22000122070312,-0.21521779799843224,-1,HOLD,관망,0
2023-03-21,104.91999816894531,-0.21521779799843224,-1,HOLD,관망,0
2023-03-22,103.37000274658203,0.0,0,HOLD,관망,0
2023-03-23,105.5999984741211,0.136915789295431,0,HOLD,관망,0
2023-03-24,105.44000244140625,0.0,0,HOLD,관망,0
2023-03-27,102.45999908447266,0.0,0,HOLD,관망,0
2023-03-28,101.02999877929688,0.0,0,HOLD,관망,0
2023-03-29,101.38999938964844,0.0,0,HOLD,관망,0
2023-03-30,100.88999938964844,0.0,0,HOLD,관망,0
2023-03-31,103.7300033569336,0.0,0,HOLD,관망,0
2023-04-03,104.36000061035156,0.0,0,HOLD,관망,0
2023-04-04,104.72000122070312,0.0,0,HOLD,관망,0
2023-04-05,104.47000122070312,0.0,0,HOLD,관망,0
2023-04-06,108.41999816894531,0.0,0,HOLD,관망,0
2023-04-10,106.44000244140625,0.0,0,HOLD,관망,0
2023-04-11,105.3499984741211,0.0,0,HOLD,관망,0
2023-04-12,104.63999938964844,0.0,0,HOLD,관망,0
2023-04-13,107.43000030517578,0.0,0,HOLD,관망,0
2023-04-14,108.87000274658203,0.0,0,HOLD,관망,0
2023-04-17,105.97000122070312,0.0,0,HOLD,관망,0
2023-04-18,104.5,0.0,0,HOLD,관망,0
2023-04-19,104.18000030517578,0.0,0,HOLD,관망,0
2023-04-20,105.29000091552734,0.0,0,HOLD,관망,0
2023-04-21,105.41000366210938,0.0,0,HOLD,관망,0
2023-04-24,105.97000122070312,0.0,0,HOLD,관망,0
2023-04-25,103.8499984741211,0.0,0,HOLD,관망,0
2023-04-26,103.70999908447266,0.0,0,HOLD,관망,0
2023-04-27,107.58999633789062,0.0,0,HOLD,관망,0
2023-04-28,107.33999633789062,0.0,0,HOLD,관망,0
2023-05-01,107.19999694824219,0.0,0,HOLD,관망,0
2023-05-02,105.31999969482422,0.0,0,HOLD,관망,0
2023-05-03,105.41000366210938,0.0,0,HOLD,관망,0
2023-05-04,104.69000244140625,0.0,0,HOLD,관망,0
2023-05-05,105.56999969482422,0.0,0,HOLD,관망,0
2023-05-08,107.7699966430664,0.0,0,HOLD,관망,0
2023-05-09,107.3499984741211,0.0,0,HOLD,관망,0
2023-05-10,111.75,-0.21521779799843224,-1,HOLD,관망,0
2023-05-11,116.56999969482422,-0.21521779799843224,-1,HOLD,관망,0
2023-05-12,117.51000213623047,-0.21521779799843224,-1,HOLD,관망,0
2023-05-15,116.51000213623047,-0.21521779799843224,-1,HOLD,관망,0
2023-05-16,119.51000213623047,-0.21521779799843224,-1,HOLD,관망,0
2023-05-17,120.83999633789062,-0.21521779799843224,-1,HOLD,관망,0
2023-05-18,122.83000183105469,-0.21521779799843224,-1,HOLD,관망,0
2023-05-19,122.76000213623047,0.0,0,HOLD,관망,0
2023-05-22,125.05000305175781,0.0,0,HOLD,관망,0
2023-05-23,122.55999755859375,0.0,0,HOLD,관망,0
2023-05-24,120.9000015258789,0.0,0,HOLD,관망,0
2023-05-25,123.4800033569336,0.0,0,HOLD,관망,0
2023-05-26,124.61000061035156,0.0,0,HOLD,관망,0
2023-05-30,123.66999816894531,0.0,0,HOLD,관망,0
2023-05-31,122.87000274658203,0.0,0,HOLD,관망,0
2023-06-01,123.72000122070312,0.0,0,HOLD,관망,0
2023-06-02,124.66999816894531,0.0,0,HOLD,관망,0
2023-06-05,126.01000213623047,0.0,0,HOLD,관망,0
2023-06-06,127.30999755859375,0.0,0,HOLD,관망,0
2023-06-07,122.5,0.0,0,HOLD,관망,0
2023-06-08,122.13999938964844,0.0,0,HOLD,관망,0
2023-06-09,122.2300033569336,0.0,0,HOLD,관망,0
2023-06-12,123.63999938964844,0.0,0,HOLD,관망,0
2023-06-13,123.83000183105469,0.0,0,HOLD,관망,0
2023-06-14,123.66999816894531,0.0,0,HOLD,관망,0
2023-06-15,125.08999633789062,0.0,0,HOLD,관망,0
2023-06-16,123.52999877929688,0.0,0,HOLD,관망,0
2023-06-20,123.0999984741211,0.0,0,HOLD,관망,0
2023-06-21,120.55000305175781,0.0,0,HOLD,관망,0
2023-06-22,123.1500015258789,0.0,0,HOLD,관망,0
2023-06-23,122.33999633789062,0.0,0,HOLD,관망,0
2023-06-26,118.33999633789062,0.21521779799843224,1,BUY,매수,1
2023-06-27,118.33000183105469,0.21521779799843224,1,HOLD,관망,1
2023-06-28,120.18000030517578,0.0,0,HOLD,관망,1
2023-06-29,119.0999984741211,0.0,0,HOLD,관망,1
2023-06-30,119.69999694824219,0.0,0,HOLD,관망,1
2023-07-03,119.9000015258789,0.0,0,HOLD,관망,1
2023-07-05,121.75,0.0,0,HOLD,관망,1
2023-07-06,120.11000061035156,-0.136915789295431,0,HOLD,관망,1
2023-07-07,119.4800033569336,0.0,0,HOLD,관망,1
2023-07-10,116.44999694824219,0.21521779799843224,1,HOLD,관망,1
2023-07-11,117.13999938964844,0.0,0,HOLD,관망,1
2023-07-12,118.93000030517578,0.0,0,HOLD,관망,1
2023-07-13,124.54000091552734,0.0,0,HOLD,관망,1
2023-07-14,125.41999816894531,0.0,0,HOLD,관망,1
2023-07-17,124.6500015258789,0.0,0,HOLD,관망,1
2023-07-18,123.76000213623047,0.0,0,HOLD,관망,1
2023-07-19,122.02999877929688,0.0,0,HOLD,관망,1
2023-07-20,119.19999694824219,0.0,0,HOLD,관망,1
2023-07-21,120.0199966430664,0.0,0,HOLD,관망,1
2023-07-24,121.52999877929688,0.0,0,HOLD,관망,1
2023-07-25,122.20999908447266,0.0,0,HOLD,관망,1
2023-07-26,129.27000427246094,-0.21521779799843224,-1,SELL,매도,0
2023-07-27,129.39999389648438,-0.21521779799843224,-1,HOLD,관망,0
2023-07-28,132.5800018310547,-0.07830200870300125,0,HOLD,관망,0
2023-07-31,132.72000122070312,-0.21521779799843224,-1,HOLD,관망,0
2023-08-01,131.5500030517578,0.0,0,HOLD,관망,0
2023-08-02,128.3800048828125,0.0,0,HOLD,관망,0
2023-08-03,128.4499969482422,0.0,0,HOLD,관망,0
2023-08-04,128.11000061035156,0.0,0,HOLD,관망,0
2023-08-07,131.52999877929688,0.0,0,HOLD,관망,0
2023-08-08,131.39999389648438,0.0,0,HOLD,관망,0
2023-08-09,129.66000366210938,0.0,0,HOLD,관망,0
2023-08-10,129.69000244140625,0.0,0,HOLD,관망,0
2023-08-11,129.55999755859375,0.0,0,HOLD,관망,0
2023-08-14,131.3300018310547,0.0,0,HOLD,관망,0
2023-08-15,129.77999877929688,0.0,0,HOLD,관망,0
2023-08-16,128.6999969482422,0.0,0,HOLD,관망,0
2023-08-17,129.9199981689453,0.0,0,HOLD,관망,0
2023-08-18,127.45999908447266,0.0,0,HOLD,관망,0
2023-08-21,128.3699951171875,0.0,0,HOLD,관망,0
2023-08-22,129.0800018310547,0.0,0,HOLD,관망,0
2023-08-23,132.3699951171875,0.0,0,HOLD,관망,0
2023-08-24,129.77999877929688,0.0,0,HOLD,관망,0
2023-08-25,129.8800048828125,0.0,0,HOLD,관망,0
2023-08-28,131.00999450683594,0.0,0,HOLD,관망,0
2023-08-29,134.57000732421875,-0.21521779799843224,-1,HOLD,관망,0
2023-08-30,135.8800048828125,-0.21521779799843224,-1,HOLD,관망,0
2023-08-31,136.1699981689453,-0.21521779799843224,-1,HOLD,관망,0
2023-09-01,135.66000366210938,0.0,0,HOLD,관망,0
2023-09-05,135.77000427246094,0.0,0,HOLD,관망,0
2023-09-06,134.4600067138672,0.0,0,HOLD,관망,0
2023-09-07,135.25999450683594,0.0,0,HOLD,관망,0
2023-09-08,136.3800048828125,0.0,0,HOLD,관망,0
2023-09-11,136.9199981689453,0.0,0,HOLD,관망,0
2023-09-12,135.33999633789062,0.0,0,HOLD,관망,0
2023-09-13,136.7100067138672,0.0,0,HOLD,관망,0
2023-09-14,138.10000610351562,0.0,0,HOLD,관망,0
2023-09-15,137.39999389648438,0.0,0,HOLD,관망,0
2023-09-18,138.2100067138672,0.0,0,HOLD,관망,0
2023-09-19,138.0399932861328,0.0,0,HOLD,관망,0
2023-09-20,133.74000549316406,0.0,0,HOLD,관망,0
2023-09-21,130.44000244140625,0.0,0,HOLD,관망,0
2023-09-22,130.25,0.0,0,HOLD,관망,0
2023-09-25,131.11000061035156,0.0,0,HOLD,관망,0
2023-09-26,128.57000732421875,0.21521779799843224,1,BUY,매수,1
2023-09-27,130.5399932861328,0.0,0,HOLD,관망,1
2023-09-28,132.30999755859375,0.0,0,HOLD,관망,1
