date,close,weighted_signal,signal,action,opinion,position
2022-11-22,169.91000366210938,0.0,0,HOLD,관망,1
2022-11-23,183.1999969482422,0.0,0,HOLD,관망,1
2022-11-25,182.86000061035156,0.0,0,HOLD,관망,1
2022-11-28,182.9199981689453,0.0,0,HOLD,관망,1
2022-11-29,180.8300018310547,0.0,0,HOLD,관망,1
2022-11-30,194.6999969482422,0.0,0,HOLD,관망,1
2022-12-01,194.6999969482422,0.0,0,HOLD,관망,1
2022-12-02,194.86000061035156,0.0,0,HOLD,관망,1
2022-12-05,182.4499969482422,0.0,0,HOLD,관망,1
2022-12-06,179.82000732421875,0.0,0,HOLD,관망,1
2022-12-07,174.0399932861328,0.0,0,HOLD,관망,1
2022-12-08,173.44000244140625,0.0,0,HOLD,관망,1
2022-12-09,179.0500030517578,0.0,0,HOLD,관망,1
2022-12-12,167.82000732421875,0.0,0,HOLD,관망,1
2022-12-13,160.9499969482422,0.0,0,HOLD,관망,1
2022-12-14,156.8000030517578,0.14025953613952338,1,HOLD,관망,1
2022-12-15,157.6699981689453,0.0,0,HOLD,관망,1
2022-12-16,150.22999572753906,0.14025953613952338,1,HOLD,관망,1
2022-12-19,149.8699951171875,0.14025953613952338,1,HOLD,관망,1
2022-12-20,137.8000030517578,0.2523287407258039,1,HOLD,관망,1
2022-12-21,137.57000732421875,0.2523287407258039,1,HOLD,관망,1
2022-12-22,125.3499984741211,0.2523287407258039,1,HOLD,관망,1
2022-12-23,123.1500015258789,0.2523287407258039,1,HOLD,관망,1
2022-12-27,109.0999984741211,0.2523287407258039,1,HOLD,관망,1
2022-12-28,112.70999908447266,0.2523287407258039,1,HOLD,관망,1
2022-12-29,121.81999969482422,0.11206920458628056,1,HOLD,관망,1
2022-12-30,123.18000030517578,0.11206920458628056,1,HOLD,관망,1
2023-01-03,108.0999984741211,0.11206920458628056,1,HOLD,관망,1
2023-01-04,113.63999938964844,0.11206920458628056,1,HOLD,관망,1
2023-01-05,110.33999633789062,0.11206920458628056,1,HOLD,관망,1
2023-01-06,113.05999755859375,0.0,0,HOLD,관망,1
2023-01-09,119.7699966430664,0.0,0,HOLD,관망,1
2023-01-10,118.8499984741211,0.0,0,HOLD,관망,1
2023-01-11,123.22000122070312,0.0,0,HOLD,관망,1
2023-01-12,123.55999755859375,0.0,0,HOLD,관망,1
2023-01-13,122.4000015258789,0.0,0,HOLD,관망,1
2023-01-17,131.49000549316406,0.0,0,HOLD,관망,1
2023-01-18,128.77999877929688,0.0,0,HOLD,관망,1
2023-01-19,127.16999816894531,0.0,0,HOLD,관망,1
2023-01-20,133.4199981689453,0.0,0,HOLD,관망,1
2023-01-23,143.75,0.0,0,HOLD,관망,1
2023-01-24,143.88999938964844,-0.11206920458628056,-1,SELL,매도,0
2023-01-25,144.42999267578125,-0.11206920458628056,-1,HOLD,관망,0
2023-01-26,160.27000427246094,-0.11206920458628056,-1,HOLD,관망,0
2023-01-27,177.89999389648438,-0.2523287407258039,-1,HOLD,관망,0
2023-01-30,166.66000366210938,-0.11206920458628056,-1,HOLD,관망,0
2023-01-31,173.22000122070312,-0.2523287407258039,-1,HOLD,관망,0
2023-02-01,181.41000366210938,-0.2523287407258039,-1,HOLD,관망,0
2023-02-02,188.27000427246094,-0.2523287407258039,-1,HOLD,관망,0
2023-02-03,189.97999572753906,-0.2523287407258039,-1,HOLD,관망,0
2023-02-06,194.75999450683594,-0.2523287407258039,-1,HOLD,관망,0
2023-02-07,196.80999755859375,-0.11206920458628056,-1,HOLD,관망,0
2023-02-08,201.2899932861328,-0.11206920458628056,-1,HOLD,관망,0
2023-02-09,207.32000732421875,0.16144483934668347,1,BUY,매수,1
2023-02-10,196.88999938964844,-0.11206920458628056,-1,SELL,매도,0
2023-02-13,194.63999938964844,-0.11206920458628056,-1,HOLD,관망,0
2023-02-14,209.25,-0.11206920458628056,-1,HOLD,관망,0
2023-02-15,214.24000549316406,-0.11206920458628056,-1,HOLD,관망,0
2023-02-16,202.0399932861328,0.0,0,HOLD,관망,0
2023-02-17,208.30999755859375,-0.11206920458628056,-1,HOLD,관망,0
2023-02-21,197.3699951171875,0.0,0,HOLD,관망,0
2023-02-22,200.86000061035156,0.0,0,HOLD,관망,0
2023-02-23,202.07000732421875,0.0,0,HOLD,관망,0
2023-02-24,196.8800048828125,0.4741572153412321,1,BUY,매수,1
2023-02-27,207.6300048828125,0.0,0,HOLD,관망,1
2023-02-28,205.7100067138672,0.0,0,HOLD,관망,1
2023-03-01,202.77000427246094,0.0,0,HOLD,관망,1
2023-03-02,190.89999389648438,0.0,0,HOLD,관망,1
2023-03-03,197.7899932861328,0.0,0,HOLD,관망,1
2023-03-06,193.80999755859375,0.0,0,HOLD,관망,1
2023-03-07,187.7100067138672,0.0,0,HOLD,관망,1
2023-03-08,182.0,0.0,0,HOLD,관망,1
2023-03-09,172.9199981689453,0.0,0,HOLD,관망,1
2023-03-10,173.44000244140625,0.0,0,HOLD,관망,1
2023-03-13,174.47999572753906,0.0,0,HOLD,관망,1
2023-03-14,183.25999450683594,-0.273514043932964,-1,SELL,매도,0
