date,close,weighted_signal,signal,action,opinion,position
2023-05-01,28.90999984741211,-0.23671194582923596,-1,HOLD,관망,0
2023-05-02,28.209999084472656,0.0,0,HOLD,관망,0
2023-05-03,27.802000045776367,0.0,0,HOLD,관망,0
2023-05-04,27.562000274658203,0.0,0,HOLD,관망,0
2023-05-05,28.68000030517578,-0.23671194582923596,-1,HOLD,관망,0
2023-05-08,29.150999069213867,-0.23671194582923596,-1,HOLD,관망,0
2023-05-09,28.570999145507812,0.0,0,HOLD,관망,0
2023-05-10,28.885000228881836,0.0,0,HOLD,관망,0
2023-05-11,28.577999114990234,0.0,0,HOLD,관망,0
2023-05-12,28.34000015258789,0.0,0,HOLD,관망,0
2023-05-15,28.952999114990234,0.0,0,HOLD,관망,0
2023-05-16,29.21299934387207,0.0,0,HOLD,관망,0
2023-05-17,30.17799949645996,-0.23671194582923596,-1,HOLD,관망,0
2023-05-18,31.67799949645996,-0.3742188251707257,-1,HOLD,관망,0
2023-05-19,31.263999938964844,-0.23671194582923596,-1,HOLD,관망,0
2023-05-22,31.176000595092773,-0.23671194582923596,-1,HOLD,관망,0
2023-05-23,30.687999725341797,0.0,0,HOLD,관망,0
2023-05-24,30.538000106811523,0.0,0,HOLD,관망,0
2023-05-25,37.97999954223633,-0.3742188251707257,-1,HOLD,관망,0
2023-05-26,38.94599914550781,-0.3742188251707257,-1,HOLD,관망,0
2023-05-30,40.111000061035156,-0.3742188251707257,-1,HOLD,관망,0
2023-05-31,37.83399963378906,-0.3742188251707257,-1,HOLD,관망,0
2023-06-01,39.77000045776367,-0.3742188251707257,-1,HOLD,관망,0
2023-06-02,39.32699966430664,-0.1375068793414897,-1,HOLD,관망,0
2023-06-05,39.17100143432617,-0.1375068793414897,-1,HOLD,관망,0
2023-06-06,38.65399932861328,-0.1375068793414897,-1,HOLD,관망,0
2023-06-07,37.474998474121094,0.0,0,HOLD,관망,0
2023-06-08,38.5099983215332,0.0,0,HOLD,관망,0
2023-06-09,38.77000045776367,-0.1375068793414897,-1,HOLD,관망,0
